"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.608510915E1,4.214830101E-1,-3.666560054E-1,-1.095075011E0,1.229338779E0
1.609005007E1,4.302310050E-1,-3.543150127E-1,-9.896699786E-1,1.135818873E0
1.609499077E1,4.385409951E-1,-4.726159871E-1,-1.086905956E0,1.263743895E0
1.609993169E1,3.552620113E-1,-4.397960007E-1,-1.096503019E0,1.233673575E0
1.610487253E1,3.813019991E-1,-4.197849929E-1,-1.176237941E0,1.305812524E0
1.610981345E1,3.804360032E-1,-4.534350038E-1,-1.189381957E0,1.328519588E0
1.611475414E1,3.802500069E-1,-5.269920230E-1,-1.218343973E0,1.380823195E0
1.611969507E1,4.483230114E-1,-5.180860162E-1,-1.219933033E0,1.399158050E0
1.612463600E1,4.761669934E-1,-5.898690224E-1,-1.278238058E0,1.486126846E0
1.612957683E1,4.366909862E-1,-7.015410066E-1,-1.269449949E0,1.514715146E0
1.613451776E1,4.248470068E-1,-6.214240193E-1,-1.330865979E0,1.529008517E0
1.613945845E1,4.264859855E-1,-6.630799770E-1,-1.364819050E0,1.576165090E0
1.614439938E1,4.694519937E-1,-7.580010295E-1,-1.414639950E0,1.672171320E0
1.614934023E1,4.856289923E-1,-8.244590163E-1,-1.479922056E0,1.762310268E0
1.615428115E1,4.886449873E-1,-8.622189760E-1,-1.520864010E0,1.815274861E0
1.615922207E1,5.462639928E-1,-9.261429906E-1,-1.548522949E0,1.885223730E0
1.616416276E1,4.140360057E-1,-1.083768964E0,-1.701689959E0,2.059545993E0
1.616910369E1,3.906599879E-1,-9.811059833E-1,-1.816166043E0,2.100867267E0
1.617404454E1,4.489200115E-1,-9.582980275E-1,-1.961437941E0,2.228699863E0
1.617898546E1,4.658690095E-1,-1.029404998E0,-2.080586910E0,2.367604375E0
1.618392640E1,5.919139981E-1,-1.030168056E0,-2.272027969E0,2.563926578E0
1.618886709E1,6.229779720E-1,-1.246523023E0,-2.440009117E0,2.809904926E0
1.619380803E1,7.222129703E-1,-1.255889058E0,-2.544532061E0,2.928052648E0
1.619874888E1,9.161319733E-1,-1.276829958E0,-2.678157091E0,3.105175992E0
1.620368980E1,1.096544981E0,-1.321751952E0,-2.762779951E0,3.253058895E0
1.620863052E1,1.073361993E0,-1.526641011E0,-2.798021078E0,3.363281240E0
1.621357144E1,1.105239987E0,-1.509637952E0,-2.784647942E0,3.354821356E0
1.621851229E1,1.082996011E0,-1.584890962E0,-2.855341911E0,3.440601277E0
1.622345321E1,1.075317025E0,-1.682968974E0,-2.836170912E0,3.468797589E0
1.622839414E1,1.041185021E0,-1.735821962E0,-2.903189898E0,3.539160312E0
1.623333483E1,1.062633991E0,-1.797037005E0,-3.030564070E0,3.680061355E0
1.623827574E1,1.112028003E0,-1.881546021E0,-3.173343897E0,3.853171836E0
1.624321666E1,1.189914942E0,-1.919052005E0,-3.308773041E0,4.005825408E0
1.624815751E1,1.296300054E0,-1.991029024E0,-3.409053087E0,4.155265738E0
1.625309843E1,1.431123972E0,-2.082622051E0,-3.434854031E0,4.264229431E0
1.625803913E1,1.675253987E0,-2.100558996E0,-3.203923941E0,4.181381666E0
1.626298004E1,1.933578014E0,-2.069694996E0,-2.747349977E0,3.945921085E0
1.626792096E1,1.824113011E0,-2.099827051E0,-2.103492975E0,3.487311948E0
1.627286181E1,1.251171947E0,-2.258838892E0,-1.326452017E0,2.902974222E0
1.627780273E1,8.394119740E-1,-2.551599026E0,-6.124070287E-1,2.755052163E0
1.628274342E1,8.751689792E-1,-2.772393942E0,-4.555299878E-2,2.907604510E0
1.628768436E1,1.168928981E0,-2.855045080E0,3.635840118E-1,3.106424103E0
1.629262528E1,1.369040012E0,-2.948467016E0,4.777800143E-1,3.285727019E0
1.629756613E1,1.462455988E0,-3.138381004E0,4.521409869E-1,3.491796718E0
1.630250682E1,1.477154970E0,-3.231017113E0,3.229070008E-1,3.567313740E0
1.630744774E1,1.426648021E0,-3.322822094E0,7.753899693E-2,3.616971598E0
1.631238859E1,1.379142046E0,-3.385104895E0,-2.724010050E-1,3.665401784E0
1.631732951E1,1.292189002E0,-3.366976976E0,-7.642269731E-1,3.686506374E0
1.632227043E1,1.192739964E0,-3.305444956E0,-1.321061015E0,3.754170638E0
1.632721110E1,1.038488984E0,-3.187087059E0,-1.779649973E0,3.795146548E0
1.633215203E1,8.828489780E-1,-3.091593981E0,-2.087878942E0,3.833616326E0
1.633709287E1,8.050100207E-1,-3.076915026E0,-2.215601921E0,3.876124235E0
1.634203381E1,7.773470283E-1,-3.125348091E0,-2.166913986E0,3.881698767E0
1.634697473E1,7.306460142E-1,-3.265485048E0,-1.926990032E0,3.861415127E0
1.635191542E1,6.918720007E-1,-3.401077032E0,-1.619122982E0,3.829826507E0
1.635685627E1,6.334069967E-1,-3.564547062E0,-1.306987047E0,3.849079802E0
1.636179719E1,5.694530010E-1,-3.766227961E0,-1.102272987E0,3.965319093E0
1.636673812E1,4.318509996E-1,-4.007645130E0,-8.811830282E-1,4.126039058E0
1.637167904E1,3.699800074E-1,-4.070493221E0,-7.531179786E-1,4.156078315E0
1.637661973E1,3.707099855E-1,-4.082205772E0,-6.056100130E-1,4.143500133E0
1.638156066E1,4.205569923E-1,-4.079707146E0,-4.552949965E-1,4.126520582E0
1.638650151E1,4.519169927E-1,-4.009792805E0,-4.238690138E-1,4.057379973E0
1.639144243E1,5.195959806E-1,-3.925668001E0,-4.849419892E-1,3.989488435E0
1.639638335E1,6.115019917E-1,-3.817823887E0,-5.813040137E-1,3.909939676E0
1.640132405E1,6.728519797E-1,-3.681453943E0,-6.616110206E-1,3.800468664E0
1.640626487E1,7.722709775E-1,-3.571841955E0,-7.252950072E-1,3.725655682E0
1.641120580E1,9.645180106E-1,-3.514020920E0,-8.143410087E-1,3.733870552E0
1.641614672E1,1.101567984E0,-3.470896006E0,-8.991850019E-1,3.750880533E0
1.642108740E1,1.183030009E0,-3.383229017E0,-9.414640069E-1,3.705691982E0
1.642602832E1,1.182636976E0,-3.333398104E0,-1.008649945E0,3.677981491E0
1.643096917E1,1.181785941E0,-3.251472950E0,-1.142346025E0,3.643301908E0
1.643591009E1,1.153905034E0,-3.209727049E0,-1.217929006E0,3.621766919E0
1.644085102E1,1.028674960E0,-3.189744949E0,-1.155930996E0,3.545253374E0
1.644579172E1,9.005950093E-1,-3.206330061E0,-9.421269894E-1,3.461102006E0
1.645073256E1,7.418019772E-1,-3.230997086E0,-6.312710047E-1,3.374628190E0
1.645567349E1,6.766970158E-1,-3.296940088E0,-3.298409879E-1,3.381793588E0
1.646061417E1,7.317379713E-1,-3.400168896E0,-8.007299900E-2,3.478936714E0
1.646555509E1,7.854449749E-1,-3.474230051E0,1.324339956E-1,3.564370494E0
1.647049603E1,7.975299954E-1,-3.615403891E0,3.352969885E-1,3.717475414E0
1.647543695E1,7.818740010E-1,-3.672221899E0,4.600600004E-1,3.782617590E0
1.648037780E1,6.996369958E-1,-3.609685898E0,6.172440052E-1,3.728312536E0
1.648531870E1,6.449210048E-1,-3.572808027E0,7.646510005E-1,3.710198304E0
1.649025962E1,5.777050257E-1,-3.495234013E0,9.571750164E-1,3.669684988E0
1.649520032E1,5.250470042E-1,-3.416477919E0,1.289859056E0,3.689408098E0
1.650014117E1,5.025029778E-1,-3.465164900E0,1.613844037E0,3.855433776E0
1.650508209E1,4.818330109E-1,-3.473575115E0,1.887341976E0,3.982454879E0
1.651002279E1,4.499180019E-1,-3.443672895E0,2.096862078E0,4.056863295E0
1.651496371E1,4.466420114E-1,-3.401377916E0,2.310139894E0,4.135892546E0
1.651990464E1,5.000960231E-1,-3.365868092E0,2.554683924E0,4.255064511E0
1.652484549E1,5.542899966E-1,-3.360121965E0,2.843447924E0,4.436536162E0
1.652978641E1,6.364899874E-1,-3.358990908E0,3.108232975E0,4.620503398E0
1.653472733E1,7.051420212E-1,-3.320544958E0,3.321505070E0,4.749277842E0
1.653966804E1,7.468029857E-1,-3.236394882E0,3.605633020E0,4.902301093E0
1.654460896E1,7.595649958E-1,-3.102777958E0,3.919353008E0,5.056233583E0
1.654954958E1,7.434610128E-1,-2.962424040E0,4.276010990E0,5.254803560E0
1.655449049E1,7.117180228E-1,-2.841959953E0,4.634490967E0,5.482862887E0
1.655943141E1,6.932880282E-1,-2.759886980E0,4.939820766E0,5.700829206E0
1.656437234E1,7.421749830E-1,-2.726608038E0,5.219058037E0,5.934962670E0
1.656931319E1,6.552739739E-1,-2.621193886E0,5.390089989E0,6.029354149E0
1.657425411E1,6.242640018E-1,-2.592722893E0,5.493548870E0,6.106635467E0
1.657919480E1,5.562549829E-1,-2.548582077E0,5.406304836E0,6.002734560E0
1.658413595E1,3.008199930E-1,-2.403395891E0,5.128413200E0,5.671633489E0
1.658907665E1,8.991499990E-2,-2.211221933E0,4.605217934E0,5.109365847E0
1.659401749E1,-3.703000024E-2,-2.119570017E0,4.027502060E0,4.551342782E0
1.659895818E1,-3.982400149E-2,-2.196819067E0,3.517688036E0,4.147496725E0
1.660389909E1,-2.472999971E-3,-2.275867939E0,3.144292116E0,3.881514383E0
1.660884001E1,6.479000207E-3,-2.288285017E0,2.948200941E0,3.732047573E0
1.661378094E1,-2.655399963E-2,-2.246592045E0,2.902328968E0,3.670339817E0
1.661872178E1,-7.300800085E-2,-2.206587076E0,2.856623888E0,3.610354100E0
1.662366270E1,-1.467060000E-1,-2.166835070E0,2.879395962E0,3.606607544E0
1.662860363E1,-1.514710039E-1,-2.182357073E0,2.779846907E0,3.537396597E0
1.663354430E1,1.027129963E-1,-2.388556004E0,2.598973989E0,3.531347553E0
1.663848522E1,5.727500096E-2,-2.418626070E0,2.677120924E0,3.608324949E0
1.664342582E1,-1.521870047E-1,-2.353041887E0,2.810220003E0,3.668419752E0
1.664836675E1,-3.880009949E-1,-2.151262999E0,3.052647114E0,3.754614716E0
1.665330767E1,-3.359979987E-1,-2.153474092E0,3.023049116E0,3.726817849E0
1.665824859E1,-3.221639991E-1,-2.115829945E0,3.129719973E0,3.791526487E0
1.666318944E1,-4.287480116E-1,-1.941472054E0,3.304857969E0,3.856841297E0
1.666813036E1,-7.087690234E-1,-1.644405007E0,3.480201006E0,3.913849818E0
1.667307105E1,-8.890550137E-1,-1.605698943E0,3.315243006E0,3.789396271E0
1.667801197E1,-7.377660275E-1,-1.758533001E0,3.204658031E0,3.729151395E0
1.668295289E1,-4.473100007E-1,-1.965286970E0,3.298654079E0,3.865689828E0
1.668789350E1,-3.994340003E-1,-1.968209028E0,3.556149960E0,4.084066213E0
1.669283442E1,-4.160529971E-1,-1.862795949E0,3.786355019E0,4.240235037E0
1.669777530E1,-4.418019950E-1,-1.842385054E0,3.906831026E0,4.341992671E0
1.670271631E1,-5.178139806E-1,-1.783892035E0,3.931288004E0,4.348037199E0
1.670765723E1,-6.580560207E-1,-1.674862981E0,3.845793009E0,4.245977814E0
1.671259806E1,-8.089630008E-1,-1.556053042E0,3.704860926E0,4.098989715E0
1.671753898E1,-8.497409821E-1,-1.470008969E0,3.480860949E0,3.872903181E0
1.672247990E1,-8.088150024E-1,-1.415892959E0,3.255743980E0,3.641263990E0
1.672742059E1,-7.281489968E-1,-1.353353024E0,3.056623936E0,3.421215464E0
1.673236143E1,-5.809910297E-1,-1.282009959E0,2.883584023E0,3.208762523E0
1.673730212E1,-4.221630096E-1,-1.229686022E0,2.695590019E0,2.992750386E0
1.674224305E1,-1.828629971E-1,-1.222681999E0,2.438355923E0,2.733856206E0
1.674718396E1,1.468900032E-2,-1.247004032E0,2.139195919E0,2.476165181E0
1.675212488E1,1.027939990E-1,-1.274629951E0,1.798300028E0,2.206610774E0
1.675706573E1,9.526500106E-2,-1.250138044E0,1.497637033E0,1.953160832E0
1.676200663E1,8.808200061E-2,-1.199931979E0,1.210170031E0,1.706489583E0
1.676694732E1,6.762900203E-2,-1.136760950E0,8.816540241E-1,1.440178099E0
1.677188824E1,3.376600146E-2,-1.100896001E0,6.348429918E-1,1.271274074E0
1.677682908E1,2.684500068E-2,-1.037600994E0,4.017220140E-1,1.112976664E0
1.678176977E1,3.335800022E-2,-9.059470296E-1,1.959280074E-1,9.274915421E-1
1.678671069E1,5.284899846E-2,-8.558059931E-1,3.108200058E-2,8.579994203E-1
1.679165160E1,8.516000211E-2,-7.784140110E-1,-1.064829975E-1,7.902652892E-1
1.679659244E1,8.927000314E-2,-6.738380194E-1,-2.985030115E-1,7.423818813E-1
1.680153335E1,3.812700137E-2,-6.237069964E-1,-5.177220106E-1,8.114802314E-1
1.680647428E1,6.722799689E-2,-5.462070107E-1,-7.777090073E-1,9.527292386E-1
1.681141520E1,6.722400337E-2,-4.820530117E-1,-9.966880083E-1,1.109180399E0
1.681635612E1,3.796000034E-2,-4.716050029E-1,-1.215384960E0,1.304228830E0
1.682129681E1,6.109900028E-2,-4.738929868E-1,-1.352043033E0,1.433990242E0
1.682623769E1,1.428200025E-2,-4.751060009E-1,-1.488340020E0,1.562397422E0
1.683117838E1,-6.098499894E-2,-4.337300062E-1,-1.651366949E0,1.708465302E0
1.683611931E1,-8.205299824E-2,-4.035420120E-1,-1.704764962E0,1.753796575E0
1.684106025E1,1.924600080E-2,-4.932839870E-1,-1.607614994E0,1.681703145E0
1.684600109E1,9.389699996E-2,-5.126389861E-1,-1.469007969E0,1.558717354E0
1.685094202E1,7.468300313E-2,-5.571240187E-1,-1.316259980E0,1.431259955E0
1.685588294E1,-1.047699992E-2,-5.320640206E-1,-1.163202047E0,1.279156321E0
1.686082363E1,-9.345100075E-2,-4.785119891E-1,-1.077981949E0,1.183111109E0
1.686576455E1,-1.743309945E-1,-4.512729943E-1,-1.074303031E0,1.178204402E0
1.687070540E1,-1.580660045E-1,-4.911909997E-1,-1.138520002E0,1.249992502E0
1.687564609E1,-1.819300056E-1,-4.897139966E-1,-1.175356030E0,1.286227089E0
1.688058700E1,-1.651619971E-1,-4.463959932E-1,-1.130157948E0,1.226297213E0
1.688552784E1,-1.078400016E-1,-3.885360062E-1,-1.057420015E0,1.131692000E0
1.689046877E1,-1.186550036E-1,-3.841269910E-1,-1.011595011E0,1.088557312E0
1.689540969E1,-1.294700056E-1,-4.204509854E-1,-9.929360151E-1,1.086031051E0
1.690035038E1,-1.266209930E-1,-4.564569890E-1,-1.001389027E0,1.107775176E0
1.690529128E1,-9.665600210E-2,-4.515730143E-1,-1.037031054E0,1.135206579E0
1.691023220E1,-8.096200228E-2,-5.008959770E-1,-1.127007961E0,1.235960586E0
1.691517304E1,-5.239799991E-2,-5.630239844E-1,-1.175812006E0,1.304712777E0
1.692011397E1,-9.323400259E-2,-5.566679835E-1,-1.210785985E0,1.335879682E0
1.692505466E1,-9.469500184E-2,-5.354710221E-1,-1.204429030E0,1.321493719E0
1.692999560E1,-4.310499877E-2,-4.995929897E-1,-1.129541039E0,1.235845523E0
1.693493653E1,-4.727600142E-2,-4.622609913E-1,-1.040478945E0,1.139524760E0
1.693987737E1,-1.340249926E-1,-3.560630083E-1,-9.374589920E-1,1.011717810E0
1.694481830E1,-1.663510054E-1,-3.573600054E-1,-9.837329984E-1,1.059768580E0
1.694975899E1,-8.949799836E-2,-3.978910148E-1,-1.070286989E0,1.145356447E0
1.695469991E1,6.873399764E-2,-4.901489913E-1,-1.183102965E0,1.282459755E0
1.695964077E1,1.717970073E-1,-6.345580220E-1,-1.186068058E0,1.356073572E0
1.696458169E1,2.061180025E-1,-7.351359725E-1,-1.174291015E0,1.400667311E0
1.696952242E1,1.177200004E-1,-6.968439817E-1,-1.134233952E0,1.336389236E0
1.697446334E1,7.027199864E-2,-7.100459933E-1,-1.038519979E0,1.260010798E0
1.697940426E1,1.593880057E-1,-8.439980149E-1,-9.011340141E-1,1.244901481E0
1.698434511E1,-5.412139893E-1,-2.460215092E0,6.088313103E0,6.588863887E0
1.698928604E1,-2.691318035E0,-8.946472168E0,2.691554260E1,2.849085802E1
1.699422673E1,1.616986036E0,-2.370460033E-1,-1.538243008E1,1.546900093E1
1.699916764E1,9.138870239E-1,8.469690084E-1,-9.742088318E0,9.821447489E0
1.700410857E1,-5.958359838E-1,-9.830279946E-1,2.841820955E0,3.065503368E0
1.700904941E1,-1.067814946E0,-2.519824028E0,1.039759922E1,1.075173528E1
1.701399011E1,1.527253032E0,8.999530077E-1,-8.243532181E0,8.431977233E0
1.701893104E1,2.890090048E-1,-9.704440236E-1,4.840544224E0,4.945316592E0
1.702387197E1,9.651229978E-1,-5.266150236E-1,-7.222049832E-1,1.315433701E0
1.702881282E1,8.507030010E-1,-6.544970274E-1,-5.233359933E-1,1.194128350E0
1.703375372E1,3.833949864E-1,-9.582039714E-1,2.616370022E-1,1.064706761E0
1.703869464E1,-2.442600019E-2,-1.055724978E0,-1.531399973E-2,1.056118544E0
1.704363533E1,-2.776150107E-1,-1.151440024E0,6.227499992E-2,1.186070150E0
1.704857626E1,-2.665239871E-1,-1.163136005E0,3.142400086E-2,1.193695049E0
1.705351718E1,-1.970209926E-1,-1.063902974E0,-1.351609975E-1,1.090401442E0
1.705845803E1,-9.791400284E-2,-9.622709751E-1,-4.229500145E-2,9.681639575E-1
1.706339873E1,5.663499981E-2,-8.182049990E-1,7.827399671E-2,8.238894113E-1
1.706833966E1,1.159930006E-1,-7.001630068E-1,-1.869899966E-2,7.099522976E-1
1.707328060E1,1.749610007E-1,-6.353979707E-1,3.454799950E-2,6.599511324E-1
1.707822144E1,2.331120074E-1,-6.378189921E-1,6.399000064E-3,6.791135560E-1
1.708316237E1,1.545969993E-1,-6.529819965E-1,-7.833999582E-3,6.710790501E-1
1.708810306E1,1.434399933E-1,-6.266670227E-1,5.398000125E-3,6.428963582E-1
1.709304398E1,1.457349956E-1,-6.136000156E-1,-1.446910053E-1,6.470542135E-1
1.709798490E1,1.066590026E-1,-5.868059993E-1,-1.449010074E-1,6.137700918E-1
1.710292576E1,6.748700142E-2,-6.146069765E-1,-3.618000075E-2,6.193587195E-1
1.710786645E1,-3.918899968E-2,-6.153330207E-1,-1.454599947E-1,6.335054176E-1
1.711280739E1,-3.592700139E-2,-5.890730023E-1,-1.186529994E-1,6.019769811E-1
1.711774832E1,9.519999847E-3,-5.494250059E-1,-1.192080006E-1,5.622890848E-1
1.712268916E1,4.278299958E-2,-5.099110007E-1,-9.261800349E-2,5.200170269E-1
1.712763008E1,2.352299914E-2,-5.113790035E-1,-5.251200125E-2,5.146059920E-1
1.713257077E1,1.425729990E-1,-5.538939834E-1,-6.701499969E-2,5.758616284E-1
1.713751170E1,2.765969932E-1,-6.101830006E-1,-1.224609986E-1,6.810476393E-1
1.714245262E1,4.255610108E-1,-6.800739765E-1,-1.098299995E-1,8.097316940E-1
1.714739354E1,4.525650144E-1,-7.089719772E-1,-1.925020069E-1,8.628518873E-1
1.715233439E1,3.301939964E-1,-7.510889769E-1,-1.115989983E-1,8.280199653E-1
1.715727509E1,1.942559928E-1,-7.792369723E-1,-7.142899930E-2,8.062553886E-1
1.716221601E1,9.956000000E-2,-7.935090065E-1,-7.203199714E-2,8.029678360E-1
1.716715694E1,1.275770068E-1,-7.937600017E-1,-8.611000329E-2,8.085454629E-1
1.717209779E1,2.506549954E-1,-7.255929708E-1,-1.409219950E-1,7.804947756E-1
1.717703871E1,2.909399867E-1,-6.437230110E-1,-1.820430011E-1,7.294964325E-1
1.718197963E1,2.075639963E-1,-6.164299846E-1,-1.278109998E-1,6.628758482E-1
1.718692032E1,2.455179989E-1,-5.352619886E-1,-1.282069981E-1,6.026786197E-1
1.719186125E1,2.685869932E-1,-5.498719811E-1,-1.150820032E-1,6.226893576E-1
1.719680209E1,2.900710106E-1,-5.240259767E-1,-1.292829961E-1,6.127466919E-1
1.720174301E1,3.784520030E-1,-4.851169884E-1,-1.436299980E-1,6.318180018E-1
1.720668370E1,3.024120033E-1,-4.874500036E-1,-8.997199684E-2,5.806509158E-1
1.721162464E1,3.209779859E-1,-4.900360107E-1,-1.180979982E-1,5.975862251E-1
1.721656549E1,2.533310056E-1,-5.133270025E-1,-6.728900224E-2,5.763757626E-1
1.722150641E1,3.508160114E-1,-5.536829829E-1,-8.078999817E-2,6.604269401E-1
1.722644733E1,3.808259964E-1,-5.837200284E-1,-2.723399922E-2,6.974949475E-1
1.723138802E1,4.099499881E-1,-5.734000206E-1,-1.508820057E-1,7.208411448E-1
1.723632894E1,3.837060034E-1,-5.153509974E-1,-8.621700108E-2,6.482671663E-1
1.724126979E1,2.847459912E-1,-5.020760298E-1,-9.987299889E-2,5.857774621E-1
1.724621071E1,2.418870032E-1,-4.783880115E-1,-1.923299953E-2,5.364087248E-1
1.725115164E1,2.673169971E-1,-4.277270138E-1,-3.402199969E-2,5.055356285E-1
1.725609233E1,2.868010104E-1,-3.803440034E-1,1.368900016E-2,4.765540570E-1
1.726103326E1,3.925629854E-1,-3.947620094E-1,4.075200111E-2,5.582145351E-1
1.726597410E1,5.280690193E-1,-3.564420044E-1,-1.451900043E-2,6.372743468E-1
1.727091503E1,4.737949967E-1,-3.586109877E-1,1.073689982E-1,6.038308051E-1
1.727585595E1,4.187139869E-1,-2.364909947E-1,-1.032899972E-2,4.809948873E-1
1.728079664E1,4.179779887E-1,-2.365780026E-1,1.258659959E-1,4.965047827E-1
1.728573755E1,3.935019970E-1,-2.379100025E-1,-1.083500031E-2,4.599591157E-1
1.729067840E1,2.335759997E-1,-3.208869994E-1,1.591300033E-2,3.972145989E-1
1.729561932E1,2.602280080E-1,-3.417020142E-1,9.083000012E-3,4.296060795E-1
1.730056027E1,3.437260091E-1,-3.545379937E-1,2.290499955E-2,4.943373315E-1
1.730550096E1,3.330299854E-1,-3.556799889E-1,-3.202199936E-2,4.883058817E-1
1.731044187E1,3.350889981E-1,-3.027789891E-1,-4.620400071E-2,4.539763899E-1
1.731538271E1,3.775799870E-1,-2.476029992E-1,-2.725899965E-2,4.523460455E-1
1.732032364E1,2.790459991E-1,-2.345259935E-1,-4.095900059E-2,3.668061490E-1
1.732526431E1,1.545200050E-1,-2.640309930E-1,-7.689999766E-4,3.059238280E-1
1.733020523E1,1.247600019E-1,-3.210450113E-1,-4.236900061E-2,3.470303871E-1
1.733514616E1,1.140810028E-1,-3.299750090E-1,-8.886000142E-3,3.492519760E-1
1.734008702E1,1.918250024E-1,-3.306179941E-1,4.652000032E-3,3.822652622E-1
1.734502794E1,2.973150015E-1,-3.194830120E-1,3.119900078E-2,4.375374072E-1
1.734996862E1,3.075639904E-1,-3.221249878E-1,1.683500037E-2,4.456944393E-1
1.735490954E1,3.616060019E-1,-2.301950008E-1,7.557000220E-2,4.352694156E-1
1.735985046E1,3.295289874E-1,-2.310740054E-1,4.821800068E-2,4.053511133E-1
1.736479130E1,3.273780048E-1,-2.058230042E-1,7.489100099E-2,3.938884730E-1
1.736973223E1,3.938690126E-1,-1.806100011E-1,6.067299843E-2,4.375316952E-1
1.737467292E1,4.050529897E-1,-1.213970035E-1,3.610099852E-2,4.243918461E-1
1.737961385E1,3.596000075E-1,-1.226970032E-1,3.586300090E-2,3.816449591E-1
1.738455477E1,2.481810004E-1,-1.791329980E-1,7.619000226E-2,3.154161637E-1
1.738949561E1,2.319989949E-1,-2.222030014E-1,3.471700102E-2,3.231144962E-1
1.739443654E1,3.290910125E-1,-1.869630069E-1,5.200900137E-2,3.820484219E-1
1.739937746E1,3.505919874E-1,-1.611900032E-1,5.178499967E-2,3.893310223E-1
1.740431816E1,2.373059988E-1,-1.636549979E-1,6.479699910E-2,2.954585360E-1
1.740925900E1,2.055400014E-1,-1.664260030E-1,2.324100025E-2,2.654890784E-1
1.741419993E1,2.770430148E-1,-1.349350065E-1,5.296799913E-2,3.126753859E-1
1.741914086E1,2.835440040E-1,-1.234859973E-1,9.346599877E-2,3.230818575E-1
1.742408156E1,2.778120041E-1,-1.398449987E-1,2.475599945E-2,3.120080012E-1
1.742902248E1,1.086509973E-1,-2.106830031E-1,6.501399726E-2,2.458031465E-1
1.743396332E1,8.444400132E-2,-2.410430014E-1,9.619399905E-2,2.729208738E-1
1.743890425E1,1.337440014E-1,-2.014160007E-1,5.519700050E-2,2.479971212E-1
1.744384516E1,1.019750014E-1,-2.173530012E-1,4.105800018E-2,2.435713190E-1
1.744878585E1,1.658110023E-1,-1.650030017E-1,-2.720000048E-4,2.339216814E-1
1.745372677E1,2.782739997E-1,-9.283900261E-2,-2.491899952E-2,2.944086545E-1
1.745866762E1,1.088759974E-1,-1.623820066E-1,5.666200072E-2,2.035497021E-1
1.746360854E1,-4.477800056E-2,-2.596549988E-1,8.348999918E-2,2.763989285E-1
1.746854944E1,8.807399869E-2,-2.889660001E-1,1.490500011E-2,3.024574970E-1
1.747349013E1,1.179220006E-1,-3.259499967E-1,3.484499827E-2,3.483721752E-1
1.747843106E1,1.272310019E-1,-2.714369893E-1,2.148400061E-2,3.005450537E-1
1.748337198E1,-6.713300198E-2,-3.140070140E-1,1.164830029E-1,3.415780069E-1
1.748831282E1,-2.954900078E-2,-2.750749886E-1,-2.015700005E-2,2.773908749E-1
1.749325375E1,-1.063460037E-1,-3.138439953E-1,1.072750017E-1,3.483036777E-1
1.749819442E1,-9.467799962E-2,-2.864440084E-1,-1.521999948E-3,3.016892607E-1
1.750313535E1,-2.470230013E-1,-3.149699867E-1,2.544499934E-2,4.010908920E-1
1.750807619E1,-2.490720004E-1,-3.570170105E-1,-1.568300091E-2,4.355961015E-1
1.751301711E1,-1.574449986E-1,-3.245339990E-1,3.079799935E-2,3.620217685E-1
1.751795780E1,-2.392089963E-1,-3.508160114E-1,1.749599911E-2,4.249693257E-1
1.752289874E1,-2.535310090E-1,-3.924619853E-1,7.175999880E-2,4.727090859E-1
1.752783966E1,-4.965500161E-2,-3.523690104E-1,-2.380999923E-2,3.566461198E-1
1.753278054E1,-9.772700071E-2,-3.308109939E-1,-5.790499970E-2,3.497705953E-1
1.753772146E1,-1.794800013E-1,-3.289810121E-1,5.166599900E-2,3.783000828E-1
1.754266216E1,-1.255140007E-1,-3.698909879E-1,2.443899959E-2,3.913698659E-1
1.754760306E1,-1.124430001E-1,-3.426969945E-1,5.169599876E-2,3.643585248E-1
1.755254399E1,-1.051469967E-1,-2.845200002E-1,4.343400151E-2,3.064213340E-1
1.755748483E1,-1.185010001E-1,-2.958030105E-1,7.144100219E-2,3.265665703E-1
1.756242576E1,-6.447599828E-2,-2.268670052E-1,3.088600002E-2,2.378649563E-1
1.756736645E1,-5.144499987E-2,-1.854210049E-1,1.749500073E-2,1.932190780E-1
1.757230736E1,-2.320200019E-2,-1.625809968E-1,7.501299679E-2,1.805487829E-1
1.757724828E1,-3.803199902E-2,-2.021159977E-1,3.466700017E-2,2.085644034E-1
1.758218913E1,-1.080550030E-1,-1.608729959E-1,2.128499933E-2,1.949591128E-1
1.758713004E1,-1.920049936E-1,-1.743990034E-1,6.230499968E-2,2.667636462E-1
1.759207073E1,-1.179130003E-1,-1.520439982E-1,3.766399994E-2,1.960597611E-1
1.759701165E1,-7.907500118E-2,-1.651410013E-1,5.157700181E-2,1.902224836E-1
1.760195255E1,-1.402300037E-2,-1.381639987E-1,-3.005900048E-2,1.420896850E-1
1.760689340E1,-2.079049945E-1,-1.927399933E-1,9.267500043E-2,2.982647272E-1
1.761183409E1,-3.107370138E-1,-2.360280007E-1,1.770630032E-1,4.285067280E-1
1.761677503E1,-1.737920046E-1,-1.804540008E-1,1.092910022E-1,2.733346491E-1
1.762171595E1,-5.188599974E-2,-1.257469952E-1,5.492300168E-2,1.467003745E-1
1.762665680E1,-3.383969963E-1,-1.933560073E-1,1.504600048E-1,4.177765978E-1
1.763159771E1,-3.156560063E-1,-1.565620005E-1,5.712400004E-2,3.569503127E-1
