"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.178480256E1,-1.044473052E0,-7.709929943E-1,-9.481300116E-1,1.607577268E0
2.178974233E1,-9.321579933E-1,-6.068540215E-1,-1.138954043E0,1.591981985E0
2.179468228E1,-4.810340106E-1,-1.152599975E-1,-1.330078959E0,1.419080204E0
2.179962198E1,-1.276199967E-1,2.408840060E-1,-1.276447058E0,1.305231420E0
2.180456172E1,-1.166519970E-1,1.212669984E-1,-1.005355954E0,1.019339967E0
2.180950172E1,-7.967799902E-2,9.785400331E-2,-8.708649874E-1,8.799601217E-1
2.181444168E1,-3.007500060E-2,1.431220025E-1,-6.821669936E-1,6.976677006E-1
2.181938144E1,-9.049300104E-2,1.069260016E-1,-5.753329992E-1,5.921403660E-1
2.182432114E1,-1.386370063E-1,4.365799949E-2,-4.822340012E-1,5.036624587E-1
2.182926107E1,-1.748850048E-1,-6.012999918E-3,-3.483240008E-1,3.898083255E-1
2.183420084E1,-1.586949974E-1,-1.473299973E-2,-1.600340009E-1,2.258584622E-1
2.183914076E1,-2.257139981E-1,-7.776000351E-2,4.176799953E-2,2.423592228E-1
2.184408076E1,-3.077409863E-1,-1.267160028E-1,2.297410071E-1,4.044037468E-1
2.184902045E1,-3.907549977E-1,-1.481849998E-1,4.584699869E-1,6.203571482E-1
2.185396024E1,-3.926180005E-1,-1.421349943E-1,7.415789962E-1,8.510526767E-1
2.185890017E1,-3.123759925E-1,-9.507200122E-2,9.429510236E-1,9.978848025E-1
2.186383994E1,-2.997750044E-1,-1.568749994E-1,1.076223969E0,1.128154622E0
2.186877986E1,-4.090780020E-1,-3.549390137E-1,1.264047980E0,1.375188646E0
2.187371963E1,-4.363600016E-1,-4.576939940E-1,1.424679041E0,1.558718773E0
2.187865955E1,-4.364820123E-1,-4.242210090E-1,1.598945975E0,1.710879377E0
2.188359931E1,-4.907509983E-1,-3.500339985E-1,1.732440948E0,1.834315126E0
2.188853924E1,-4.906660020E-1,-1.532019973E-1,1.879554033E0,1.948575721E0
2.189347901E1,-6.677610278E-1,-2.424519956E-1,2.176537037E0,2.289541708E0
2.189841892E1,-8.314229846E-1,-3.322019875E-1,2.405635118E0,2.566846833E0
2.190335869E1,-8.720189929E-1,-2.733899951E-1,2.608016968E0,2.763496285E0
2.190829864E1,-9.258499742E-1,-2.568149865E-1,2.770104885E0,2.932001567E0
2.191323841E1,-8.974040151E-1,-1.878719926E-1,2.892180920E0,3.034030376E0
2.191817833E1,-8.005650043E-1,-9.407699853E-2,2.919871092E0,3.029092604E0
2.192311812E1,-6.625810266E-1,1.739909947E-1,2.948669910E0,3.027200146E0
2.192805805E1,-4.703809917E-1,4.117119908E-1,2.965079069E0,3.030257238E0
2.193299782E1,-3.326120079E-1,5.919070244E-1,2.941849947E0,3.019182966E0
2.193793775E1,-2.901250124E-1,7.826279998E-1,2.879010916E0,2.997562837E0
2.194287752E1,-2.741770148E-1,9.299309850E-1,2.762748003E0,2.927920969E0
2.194781742E1,-1.349840015E-1,9.933140278E-1,2.592932940E0,2.779963069E0
2.195275711E1,-2.266700007E-2,1.055305004E0,2.396492004E0,2.618655451E0
2.195769688E1,3.520299867E-2,1.129850030E0,2.214164019E0,2.486025471E0
2.196263680E1,3.907100111E-2,1.163488984E0,2.031922102E0,2.341781499E0
2.196757657E1,7.048299909E-2,1.169790983E0,1.945127010E0,2.270880420E0
2.197251647E1,1.438120008E-1,1.231197000E0,1.885383964E0,2.256368905E0
2.197745616E1,1.780479997E-1,1.238999963E0,1.702749014E0,2.113332961E0
2.198239593E1,7.831499726E-2,1.030737042E0,1.601109982E0,1.905808296E0
2.198733585E1,-1.279239953E-1,6.879230142E-1,1.512434959E0,1.666451958E0
2.199227585E1,-3.454949856E-1,4.426330030E-1,1.409248948E0,1.516994844E0
2.199721560E1,-4.794859886E-1,3.085339963E-1,1.305140972E0,1.424251732E0
2.200215530E1,-5.573409796E-1,2.727240026E-1,1.227040052E0,1.375003505E0
2.200709523E1,-5.795540214E-1,2.122810036E-1,1.270424008E0,1.412417519E0
2.201203500E1,-6.827930212E-1,1.410589963E-1,1.448812008E0,1.607843333E0
2.201697493E1,-8.401119709E-1,3.150299937E-2,1.803194046E0,1.989545006E0
2.202191490E1,-9.559569955E-1,-1.577039957E-1,2.170320988E0,2.376766189E0
2.202685467E1,-9.614250064E-1,-3.183540106E-1,2.414314032E0,2.618129019E0
2.203179436E1,-8.560900092E-1,-3.832109869E-1,2.453825951E0,2.626975934E0
2.203673427E1,-7.219870090E-1,-2.849220037E-1,2.507102966E0,2.624502062E0
2.204167404E1,-7.774130106E-1,-4.329670072E-1,2.588136911E0,2.736838338E0
2.204661394E1,-7.492880225E-1,-6.643660069E-1,2.492830038E0,2.686450508E0
2.205155371E1,-6.785399914E-1,-9.796770215E-1,2.344008923E0,2.629555365E0
2.205649364E1,-7.835450172E-1,-1.256564021E0,2.169024944E0,2.626321599E0
2.206143338E1,-8.874760270E-1,-1.508653998E0,1.954270959E0,2.623513973E0
2.206637331E1,-7.850559950E-1,-1.844794989E0,1.590762019E0,2.559317344E0
2.207131308E1,-8.307359815E-1,-2.087363005E0,1.228101015E0,2.560359093E0
2.207625301E1,-8.610640168E-1,-2.277097940E0,8.117740154E-1,2.566239140E0
2.208119278E1,-5.365949869E-1,-2.154393911E0,2.869449854E-1,2.238679238E0
2.208613270E1,-6.147899851E-2,-1.882544994E0,-3.191969991E-1,1.910403635E0
2.209107247E1,2.907910049E-1,-1.706136942E0,-7.208989859E-1,1.874875468E0
2.209601239E1,6.292380095E-1,-1.706614971E0,-9.863809943E-1,2.069159877E0
2.210095217E1,6.811059713E-1,-2.087466955E0,-1.088778019E0,2.450889881E0
2.210589209E1,7.328950167E-1,-2.372044086E0,-1.341320992E0,2.821855818E0
2.211083185E1,8.787710071E-1,-2.451273918E0,-1.471704960E0,2.991136539E0
2.211577178E1,9.821410179E-1,-2.570408106E0,-1.561643004E0,3.163910189E0
2.212071155E1,1.178436995E0,-2.579183102E0,-1.488801956E0,3.202722356E0
2.212565145E1,1.332556963E0,-2.437331915E0,-1.280122995E0,3.058596051E0
2.213059114E1,1.499991059E0,-2.253632069E0,-1.112715960E0,2.926938244E0
2.213553091E1,1.682593942E0,-2.123455048E0,-1.081820965E0,2.917279608E0
2.214047083E1,1.949110031E0,-2.019130945E0,-1.119488001E0,3.021452146E0
2.214541083E1,2.068790913E0,-1.940539956E0,-1.225710988E0,3.089977118E0
2.215035060E1,2.054389954E0,-1.887233973E0,-1.414340973E0,3.127703716E0
2.215529030E1,2.068414927E0,-1.736647010E0,-1.562826991E0,3.120370387E0
2.216023022E1,1.931710958E0,-1.774749041E0,-1.467017055E0,3.005558255E0
2.216516999E1,1.426717043E0,-2.328855038E0,-1.331006050E0,3.038200851E0
2.217010992E1,1.015921950E0,-2.677658081E0,-1.290784955E0,3.141349393E0
2.217504968E1,8.079000115E-1,-2.630687952E0,-1.223714948E0,3.011760250E0
2.217998963E1,8.290380239E-1,-2.365108967E0,-1.238785982E0,2.795645754E0
2.218492940E1,8.487759829E-1,-2.044384956E0,-1.295068026E0,2.564591919E0
2.218986932E1,7.170789838E-1,-1.913681984E0,-1.324483991E0,2.435290300E0
2.219480907E1,5.700960159E-1,-1.863700986E0,-1.408916950E0,2.404877919E0
2.219974899E1,3.797970116E-1,-1.812646031E0,-1.480368972E0,2.370954175E0
2.220468877E1,2.550919950E-1,-1.760115027E0,-1.498165965E0,2.325419982E0
2.220962869E1,1.000209972E-1,-1.637814999E0,-1.462450981E0,2.198000237E0
2.221456846E1,5.100300163E-2,-1.513630986E0,-1.359678030E0,2.035289762E0
2.221950840E1,1.354539990E-1,-1.374125957E0,-1.176123977E0,1.813790931E0
2.222444817E1,1.224370003E-1,-1.246528983E0,-8.981140256E-1,1.541244344E0
2.222938809E1,8.043000102E-2,-1.117542982E0,-5.663229823E-1,1.255425435E0
2.223432788E1,2.359200083E-2,-1.014597058E0,-2.895770073E-1,1.055376054E0
2.223926781E1,3.450100124E-2,-9.250440001E-1,-1.289699972E-2,9.257770001E-1
2.224420757E1,-2.258300036E-2,-8.897269964E-1,2.228890061E-1,9.174985717E-1
2.224914749E1,-1.065459996E-1,-8.683840036E-1,3.908149898E-1,9.582166686E-1
2.225408727E1,-2.038059980E-1,-8.476319909E-1,5.318319798E-1,1.021206214E0
2.225902696E1,-3.145569861E-1,-8.420990109E-1,7.416779995E-1,1.165402547E0
2.226396689E1,-3.570359945E-1,-8.378670216E-1,9.112600088E-1,1.288367436E0
2.226890666E1,-3.853259981E-1,-8.489789963E-1,1.081634998E0,1.427997105E0
2.227384658E1,-3.584130108E-1,-7.936289907E-1,1.116567016E0,1.415990382E0
2.227878635E1,-4.460800067E-2,-4.679690003E-1,1.097965956E0,1.194367657E0
2.228372628E1,2.974089980E-1,-1.711429954E-1,1.012006044E0,1.068596402E0
2.228866605E1,4.500840008E-1,-3.934400156E-2,9.540510178E-1,1.055621572E0
2.229360573E1,4.681870043E-1,-7.245700061E-2,8.151140213E-1,9.427936973E-1
2.229854573E1,4.332399964E-1,-1.202429980E-1,6.222469807E-1,7.676891155E-1
2.230348566E1,4.264329970E-1,-1.281719953E-1,4.026269913E-1,6.003179619E-1
2.230842533E1,4.062089920E-1,-1.501950026E-1,1.696040034E-1,4.651126766E-1
2.231336510E1,4.129790068E-1,-1.314049959E-1,4.687000066E-3,4.334061616E-1
2.231830503E1,4.603179991E-1,-1.261859983E-1,8.490099758E-2,4.847924771E-1
2.232324480E1,4.396309853E-1,-1.621859968E-1,-1.071349978E-1,4.806845208E-1
2.232818480E1,3.915039897E-1,-2.392700016E-1,-3.127140105E-1,5.552617041E-1
2.233312449E1,3.150100112E-1,-3.166230023E-1,-3.548380136E-1,5.704309324E-1
2.233806442E1,2.370900065E-1,-4.486359954E-1,-3.970150054E-1,6.442878565E-1
2.234300419E1,2.528260052E-1,-4.723480046E-1,-4.799399972E-1,7.192885563E-1
2.234794412E1,3.081850111E-1,-4.421089888E-1,-5.219060183E-1,7.502161361E-1
2.235288389E1,4.034250081E-1,-3.851819932E-1,-5.365009904E-1,7.739187410E-1
2.235782382E1,4.299759865E-1,-3.013490140E-1,-6.191179752E-1,8.117866989E-1
2.236276360E1,4.287010133E-1,-2.996290028E-1,-7.016329765E-1,8.751290944E-1
2.236770353E1,4.537929893E-1,-2.572320104E-1,-7.841550112E-1,9.418043671E-1
2.237264330E1,4.914230108E-1,-2.420549989E-1,-8.259199858E-1,9.910756888E-1
2.237758323E1,5.279809833E-1,-1.721789986E-1,-8.270040154E-1,9.961652312E-1
2.238252300E1,6.590610147E-1,-4.748399928E-2,-8.282920122E-1,1.059567746E0
2.238746292E1,7.486010194E-1,5.067599937E-2,-8.299139738E-1,1.118806841E0
2.239240268E1,7.562779784E-1,8.148699999E-2,-8.045960069E-1,1.107235858E0
2.239734261E1,6.958199739E-1,5.854300037E-2,-7.386999726E-1,1.016499075E0
2.240228238E1,6.218389869E-1,-4.517000169E-3,-7.956629992E-1,1.009843422E0
2.240722230E1,6.559810042E-1,8.304099739E-2,-7.167980075E-1,9.751955028E-1
2.241216199E1,6.344590187E-1,1.712229997E-1,-5.156819820E-1,8.353343454E-1
2.241710176E1,6.117280126E-1,3.549540043E-1,-2.738749981E-1,7.584266748E-1
2.242204168E1,5.887119770E-1,5.244269967E-1,-3.182800114E-2,7.890617773E-1
2.242698145E1,4.704999924E-1,5.972080231E-1,1.018019989E-1,7.670666937E-1
2.243192137E1,3.527590036E-1,5.457090139E-1,1.271789968E-1,6.621266795E-1
2.243686114E1,3.165349960E-1,6.012899876E-1,1.941370070E-1,7.067059009E-1
2.244180105E1,2.933720052E-1,6.410999894E-1,3.163729906E-1,7.727665877E-1
2.244674082E1,2.695220113E-1,5.561559796E-1,4.394060075E-1,7.583068163E-1
2.245168074E1,2.182060033E-1,5.237079859E-1,5.087209940E-1,7.620242543E-1
2.245662054E1,1.124079973E-1,5.030840039E-1,6.059910059E-1,7.955841703E-1
2.246156023E1,3.447899967E-2,4.811370075E-1,6.629779935E-1,8.198911155E-1
2.246650016E1,-2.936599962E-2,5.126799941E-1,6.659240127E-1,8.409268273E-1
2.247143993E1,-6.538700312E-2,5.301730037E-1,6.827210188E-1,8.668718841E-1
2.247637985E1,-5.991299823E-2,4.792880118E-1,7.950350046E-1,9.302619116E-1
2.248131962E1,-6.644500047E-2,4.832029939E-1,8.937349916E-1,1.018166149E0
2.248625955E1,-8.473899961E-2,5.008059740E-1,9.108319879E-1,1.042881696E0
2.249119932E1,-2.378669977E-1,4.366219938E-1,9.416859746E-1,1.064890581E0
2.249613923E1,-4.035179913E-1,2.906210124E-1,9.999049902E-1,1.116735122E0
2.250107900E1,-5.273510218E-1,4.945699871E-2,1.085373998E0,1.207717603E0
2.250601894E1,-6.235219836E-1,-1.920920014E-1,1.198279977E0,1.364387740E0
2.251095870E1,-7.198079824E-1,-3.932139874E-1,1.311364055E0,1.546743823E0
2.251589863E1,-8.164979815E-1,-5.949010253E-1,1.465522051E0,1.779980636E0
2.252083840E1,-7.636719942E-1,-5.654199719E-1,1.565346956E0,1.831176057E0
2.252577832E1,-3.433490098E-1,-1.825619936E-1,1.570134044E0,1.617571742E0
2.253071806E1,4.981999844E-2,1.040619984E-1,1.602548957E0,1.606696639E0
2.253565799E1,1.576189995E-1,1.446689963E-1,1.730723977E0,1.743897460E0
2.254059776E1,1.305949986E-1,2.127099968E-2,1.818387032E0,1.823194698E0
2.254553768E1,1.046160012E-1,-8.050000295E-3,1.852192998E0,1.855162584E0
2.255047745E1,9.288600087E-2,7.011699677E-2,1.777722001E0,1.781527355E0
2.255541737E1,1.901839972E-1,2.144690007E-1,1.717717052E0,1.741470291E0
2.256035703E1,3.692780137E-1,3.575220108E-1,1.590211034E0,1.671214939E0
2.256529680E1,4.944210052E-1,4.445669949E-1,1.381721020E0,1.533376966E0
2.257023672E1,4.428910017E-1,3.943870068E-1,1.187378049E0,1.327237801E0
2.257517647E1,1.051929966E-1,2.072069943E-1,1.020681024E0,1.046799913E0
2.258011640E1,-2.880679965E-1,8.832100034E-2,9.083780050E-1,9.570446017E-1
2.258505617E1,-5.335429907E-1,1.053629965E-1,8.369870186E-1,9.981566777E-1
2.258999609E1,-5.908589959E-1,2.587420046E-1,8.199149966E-1,1.043226907E0
2.259493578E1,-5.142779946E-1,3.305769861E-1,7.890539765E-1,9.981829378E-1
2.259987578E1,-4.528830051E-1,2.810600102E-1,7.303720117E-1,9.041797504E-1
2.260481555E1,-4.066379964E-1,2.806299925E-2,6.985260248E-1,8.087524958E-1
2.260975547E1,-4.854219854E-1,-2.508400083E-1,6.932209730E-1,8.826723804E-1
2.261469518E1,-5.810599923E-1,-4.875189960E-1,8.369730115E-1,1.129526143E0
2.261963495E1,-5.708829761E-1,-7.493799925E-1,1.102234006E0,1.449964672E0
2.262457488E1,-4.274170101E-1,-9.011070132E-1,1.366845965E0,1.692024540E0
2.262951465E1,-1.360100061E-1,-7.519749999E-1,1.562762022E0,1.739594855E0
2.263445463E1,2.638489902E-1,-5.062950253E-1,1.717311978E0,1.809726878E0
2.263939432E1,9.377200156E-2,-6.676110029E-1,1.939411998E0,2.053245367E0
2.264433425E1,-5.981599912E-2,-7.594439983E-1,2.011260033E0,2.150697575E0
2.264927402E1,-1.284839958E-1,-9.041209817E-1,1.973595023E0,2.174631050E0
2.265421394E1,-2.214329988E-1,-1.087980986E0,1.799124002E0,2.114138684E0
2.265915371E1,-2.982529998E-1,-1.296859980E0,1.555657029E0,2.047161315E0
2.266409361E1,-3.875530064E-1,-1.503679991E0,1.420258045E0,2.104372534E0
2.266903338E1,-4.902609885E-1,-1.776401997E0,1.324710011E0,2.269541034E0
2.267397332E1,-4.985130131E-1,-2.074174881E0,1.296205044E0,2.496169901E0
2.267891308E1,-1.679099947E-1,-1.961308002E0,1.239446044E0,2.326187727E0
2.268385301E1,2.970120013E-1,-1.655931950E0,1.222628951E0,2.079699089E0
2.268879278E1,5.418239832E-1,-1.552822948E0,1.395475984E0,2.156892569E0
2.269373270E1,6.348829865E-1,-1.624899030E0,1.635506988E0,2.391287597E0
2.269867247E1,5.352190137E-1,-1.791332006E0,1.943146944E0,2.696506962E0
2.270361239E1,5.022360086E-1,-1.903131962E0,2.305200100E0,3.031187849E0
2.270855208E1,4.546239972E-1,-1.988258004E0,2.749258041E0,3.423196262E0
2.271349185E1,3.939889967E-1,-2.047662020E0,3.139611959E0,3.768993278E0
2.271843177E1,3.356339931E-1,-2.000543118E0,3.313273907E0,3.884920453E0
2.272337154E1,2.139099985E-1,-1.983584046E0,3.120692968E0,3.703928693E0
2.272831147E1,-9.388899803E-2,-2.064634085E0,2.725167036E0,3.420243328E0
2.273325124E1,-3.834100068E-1,-2.093813896E0,2.222002029E0,3.077068879E0
2.273819117E1,-5.738739967E-1,-2.098356009E0,1.652027011E0,2.731597069E0
2.274313094E1,-7.204790115E-1,-2.050581932E0,1.096747994E0,2.434508663E0
2.274807087E1,-8.243820071E-1,-1.882027984E0,6.921790242E-1,2.168120575E0
2.275301064E1,-8.723210096E-1,-1.646764040E0,2.202049941E-1,1.876503660E0
2.275795056E1,-8.371899724E-1,-1.439705968E0,-2.921259999E-1,1.690851242E0
2.276289033E1,-7.737219930E-1,-1.232787013E0,-7.634750009E-1,1.643564303E0
2.276783005E1,-4.905099869E-1,-7.532770038E-1,-1.262065053E0,1.549462645E0
2.277276997E1,-5.596339703E-1,-6.952220201E-1,-1.706446052E0,1.925741926E0
2.277770974E1,-6.410980225E-1,-7.315449715E-1,-2.178442001E0,2.385743966E0
2.278264967E1,-7.088000178E-1,-7.799389958E-1,-2.651124001E0,2.852921445E0
2.278758967E1,-8.723679781E-1,-8.129079938E-1,-3.042922974E0,3.268214424E0
2.279252936E1,-1.024171948E0,-8.844509721E-1,-3.354121923E0,3.616810139E0
2.279746913E1,-1.151479006E0,-9.673089981E-1,-3.503055096E0,3.812215314E0
2.280240906E1,-1.309602022E0,-1.156528950E0,-3.517144918E0,3.927203209E0
2.280734884E1,-1.512151957E0,-1.397729039E0,-3.382730961E0,3.960191758E0
2.281228877E1,-1.663892031E0,-1.745421052E0,-3.113420963E0,3.938073315E0
2.281722854E1,-1.832808018E0,-2.131556034E0,-2.736417055E0,3.923097584E0
2.282216823E1,-1.895841002E0,-2.475040913E0,-2.292251110E0,3.869684196E0
2.282710823E1,-1.702479959E0,-2.517250061E0,-1.917011023E0,3.593037314E0
2.283204792E1,-1.306710958E0,-2.299432039E0,-1.528759956E0,3.054830312E0
2.283698783E1,-1.116490006E0,-2.366559029E0,-1.045662999E0,2.817900402E0
2.284192760E1,-9.938039780E-1,-2.446480989E0,-6.309760213E-1,2.714967093E0
2.284686754E1,-9.788950086E-1,-2.456934929E0,-3.666430116E-1,2.670054640E0
2.285180730E1,-8.402040005E-1,-2.398014069E0,-2.117580026E-1,2.549756005E0
2.285674723E1,-6.326339841E-1,-2.364764929E0,3.784500062E-2,2.448217958E0
2.286168699E1,-3.557350039E-1,-2.248512983E0,2.188729942E-1,2.286976917E0
2.286662692E1,-9.151399881E-2,-2.048513889E0,4.535759985E-1,2.100122652E0
2.287156668E1,1.196219996E-1,-1.792325974E0,7.285019755E-1,1.938416092E0
2.287650661E1,3.456729949E-1,-1.520936966E0,1.002856970E0,1.854308813E0
2.288144638E1,6.142899990E-1,-1.235303998E0,1.249838948E0,1.861565354E0
2.288638631E1,8.572989702E-1,-9.762439728E-1,1.414952040E0,1.920964105E0
2.289132608E1,1.074941993E0,-6.628909707E-1,1.553050995E0,2.001722288E0
2.289626600E1,1.321971059E0,-4.044109881E-1,1.691468000E0,2.184541079E0
2.290120577E1,1.530362964E0,-1.477649957E-1,1.667366028E0,2.268028828E0
2.290614569E1,1.591058016E0,1.618230045E-1,1.480600953E0,2.179410810E0
2.291108546E1,1.462633967E0,3.739469945E-1,1.226732969E0,1.945252748E0
2.291602540E1,1.321231008E0,5.293269753E-1,1.055601954E0,1.772042299E0
2.292096509E1,1.329321980E0,5.862129927E-1,8.994280100E-1,1.708716871E0
2.292590487E1,1.200397015E0,5.725769997E-1,7.714980245E-1,1.537532639E0
2.293084479E1,6.347399950E-1,7.975599915E-2,9.169809818E-1,1.118083182E0
2.293578456E1,2.728370130E-1,-2.935090065E-1,9.411129951E-1,1.022878899E0
2.294072446E1,2.778539956E-1,-2.485519946E-1,6.672049761E-1,7.642927561E-1
2.294566416E1,2.955220044E-1,-7.083799690E-2,3.538039923E-1,4.663995517E-1
2.295060392E1,2.437489927E-1,2.215499990E-2,5.519700050E-2,2.509006264E-1
2.295554384E1,1.225479990E-1,-7.775700092E-2,-2.153089941E-1,2.596577096E-1
2.296048361E1,5.451999977E-2,-1.517059952E-1,-4.444760084E-1,4.728065793E-1
2.296542354E1,2.608300000E-2,-1.445720047E-1,-5.916990042E-1,6.096631028E-1
2.297036331E1,-5.772599950E-2,-1.920260042E-1,-6.707990170E-1,7.001268445E-1
2.297530324E1,-1.559049934E-1,-2.532770038E-1,-6.545040011E-1,7.189096571E-1
2.298024299E1,-1.319279969E-1,-2.600530088E-1,-6.790729761E-1,7.390349590E-1
2.298518291E1,-8.075500280E-2,-2.943429947E-1,-8.942099810E-1,9.448654185E-1
2.299012268E1,-7.037299871E-2,-3.419960141E-1,-1.054960966E0,1.111240871E0
2.299506261E1,-1.143859997E-1,-3.618589938E-1,-1.147827983E0,1.208939687E0
2.300000238E1,-2.396699935E-1,-4.350650012E-1,-1.241145015E0,1.336848611E0
2.300494229E1,-3.509509861E-1,-4.797379971E-1,-1.253258944E0,1.387073581E0
2.300988206E1,-4.075419903E-1,-4.547190070E-1,-1.266023993E0,1.405587636E0
2.301482198E1,-4.366579950E-1,-4.009850025E-1,-1.293010950E0,1.422440331E0
2.301976173E1,-3.971660137E-1,-3.999840021E-1,-1.334328055E0,1.448502469E0
2.302470165E1,-3.576120138E-1,-4.244340062E-1,-1.349143028E0,1.458841146E0
2.302964142E1,-3.728939891E-1,-4.065549970E-1,-1.323711991E0,1.434067756E0
2.303458136E1,-3.886510134E-1,-3.737069964E-1,-1.257987976E0,1.368663683E0
2.303952113E1,-3.507910073E-1,-2.580710053E-1,-1.179101944E0,1.256955198E0
2.304446105E1,-1.913709939E-1,-1.142499968E-1,-1.073387027E0,1.096282641E0
2.304940074E1,-4.643100128E-2,3.011500090E-2,-9.406690001E-1,9.422955582E-1
2.305434051E1,4.365700111E-2,1.339479983E-1,-7.944620252E-1,8.068568085E-1
2.305928044E1,6.560499966E-2,1.831330061E-1,-7.026590109E-1,7.290894317E-1
2.306422020E1,-3.487500176E-2,5.523699895E-2,-5.563499928E-1,5.601720327E-1
2.306916013E1,-1.895830035E-1,-1.683209985E-1,-5.188559890E-1,5.774817842E-1
2.307409990E1,-7.228100300E-2,2.873999998E-3,-5.221279860E-1,5.271152028E-1
2.307903959E1,-2.390599996E-2,1.601279974E-1,-4.435569942E-1,4.721814053E-1
2.308397958E1,3.679500148E-2,3.035430014E-1,-3.240559995E-1,4.455384570E-1
2.308891951E1,1.644490063E-1,4.057640135E-1,-1.908140033E-1,4.775959529E-1
2.309385926E1,3.593499959E-1,5.214229822E-1,-7.112400234E-2,6.372385500E-1
2.309879896E1,4.315919876E-1,5.279729962E-1,-1.946300082E-2,6.822066673E-1
2.310373888E1,1.903440058E-1,3.170590103E-1,2.227080017E-1,4.316898315E-1
2.310867865E1,3.099199943E-2,2.290779948E-1,4.511409998E-1,5.069175805E-1
2.311361857E1,-5.483000074E-3,2.639259994E-1,5.705369711E-1,6.286488939E-1
2.311855834E1,3.967199847E-2,3.942559958E-1,6.762710214E-1,7.838074713E-1
2.312349828E1,8.512300253E-2,4.834960103E-1,8.638389707E-1,9.935955338E-1
2.312843805E1,1.173209995E-1,5.317500234E-1,1.010617018E0,1.147984782E0
2.313337797E1,1.232009977E-1,5.115380287E-1,9.805020094E-1,1.112759557E0
2.313831774E1,1.162760034E-1,5.181139708E-1,1.045930982E0,1.173002052E0
2.314325766E1,9.713300318E-2,5.241490006E-1,1.070736051E0,1.196094764E0
2.314819744E1,5.226099864E-2,5.572220087E-1,9.866859913E-1,1.134361858E0
2.315313736E1,-5.942599848E-2,5.224530101E-1,8.072100282E-1,9.633673373E-1
2.315807713E1,-2.522549927E-1,4.469079971E-1,8.728809953E-1,1.012561391E0
2.316301685E1,-4.035910070E-1,3.985840082E-1,9.658110142E-1,1.120065100E0
2.316795677E1,-4.448960125E-1,3.363290131E-1,1.004398942E0,1.148854604E0
2.317289654E1,-5.262889862E-1,3.008889854E-1,8.933389783E-1,1.079615121E0
2.317783648E1,-7.030169964E-1,2.509559989E-1,7.281389832E-1,1.042783865E0
2.318277625E1,-8.535249829E-1,2.682659924E-1,6.858450174E-1,1.127322016E0
2.318771618E1,-9.372360110E-1,3.256509900E-1,6.983240247E-1,1.213308020E0
2.319265595E1,-9.678869843E-1,3.139249980E-1,7.111780047E-1,1.241421876E0
2.319759564E1,-9.046149850E-1,3.149769902E-1,6.971039772E-1,1.184690985E0
2.320253555E1,-8.429520130E-1,3.559199870E-1,6.833909750E-1,1.142046566E0
2.320747532E1,-8.239229918E-1,4.776580036E-1,8.470900059E-1,1.274585322E0
2.321241532E1,-7.648800015E-1,5.845670104E-1,9.431549907E-1,1.347702246E0
2.321735505E1,-6.379479766E-1,6.358720064E-1,1.066900969E0,1.396276658E0
2.322229505E1,-5.238839984E-1,6.728159785E-1,1.095605969E0,1.388340097E0
2.322723497E1,-4.499279857E-1,7.092180252E-1,1.219876051E0,1.481054685E0
2.323217466E1,-4.565140009E-1,7.314990163E-1,1.194530964E0,1.473227772E0
2.323711443E1,-5.167850256E-1,7.259039879E-1,1.183061957E0,1.481093838E0
2.324205434E1,-6.313679814E-1,5.693219900E-1,1.321877003E0,1.571658954E0
2.324699411E1,-2.418079972E-1,6.837859750E-1,1.325031042E0,1.510543488E0
2.325193380E1,-2.855199948E-2,8.109400272E-1,1.246840000E0,1.487631988E0
2.325687373E1,-1.904400066E-2,9.783319831E-1,1.141664982E0,1.503627306E0
2.326181350E1,-3.644400090E-2,1.091186047E0,1.009284019E0,1.486831996E0
2.326675343E1,1.362400036E-2,1.176970005E0,1.040295005E0,1.570878004E0
2.327169320E1,1.036750004E-1,1.235751987E0,1.125707030E0,1.674827691E0
2.327663313E1,1.115150005E-1,1.253950953E0,1.170161963E0,1.718751759E0
2.328157288E1,-3.028099984E-2,1.150174975E0,1.296110034E0,1.733124529E0
2.328651280E1,-1.308079958E-1,9.647259712E-1,1.394809008E0,1.700970047E0
2.329145257E1,-3.997499868E-2,9.018189907E-1,1.343711019E0,1.618775708E0
2.329639250E1,5.139999837E-2,7.845150232E-1,1.224486947E0,1.455154310E0
2.330133227E1,8.901199698E-2,6.267009974E-1,1.105129004E0,1.273572687E0
2.330627220E1,-4.987299815E-2,4.013000131E-1,9.991909862E-1,1.077920054E0
2.331121189E1,-3.518469930E-1,1.351299975E-2,1.029034019E0,1.087607429E0
2.331615166E1,-5.995119810E-1,-2.911069989E-1,1.153642058E0,1.332309236E0
2.332109157E1,-7.656580210E-1,-4.444490075E-1,1.332146049E0,1.599493739E0
2.332603157E1,-8.361470103E-1,-4.738579988E-1,1.564582944E0,1.836192532E0
2.333097126E1,-8.785439730E-1,-4.608260095E-1,1.796375990E0,2.052112770E0
2.333591102E1,-8.647040129E-1,-4.189110100E-1,2.027493000E0,2.243641533E0
2.334085094E1,-8.487359881E-1,-4.024749994E-1,2.176162958E0,2.370237145E0
2.334579071E1,-9.532600045E-1,-4.524750113E-1,2.310528994E0,2.540075295E0
